order_id,tanggal_order,marketplace,produk_id,produk_nama,kategori,qty,harga_satuan,total_order,diskon,ongkir,status,refund_status,refund_amount
ORD1429704903283632,2025-02-08,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,653970,93030,24110,Dikirim,Tersedia,57927
LAZ5377084370,2025-02-08,Lazada,P010,Maru Sport Flats,Olahraga,3,269000,774595,32405,26706,Dikirim,Tersedia,26164
LAZ1967757773,2025-02-08,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1107918,89082,16886,Dikirim,Tersedia,27789
TOP275487205979,2025-02-08,Tokopedia,P006,Maru Sneakers Hike,Outdoor,4,359000,1358312,77688,15832,Dikirim,Tidak Ada,0
ORD2530875152880485,2025-02-08,Shopee,P007,Maru Sandal Malam,Formal,2,319000,557679,80321,10557,Dikirim,Tidak Ada,0
ORD5417396083147984,2025-02-08,Shopee,P005,Maru Boots Petualangan,Outdoor,1,499000,419217,79783,12128,Dikirim,Tersedia,53904
ORD8978750507259698,2025-02-08,Shopee,P004,Maru Flat Formal,Formal,1,199000,155097,43903,14003,Dikirim,Tidak Ada,0
LAZ3462200545,2025-02-08,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,217504,51496,13441,Dikirim,Tersedia,21339
LAZ1931262591,2025-02-08,Lazada,P006,Maru Sneakers Hike,Outdoor,3,359000,1075132,1868,20466,Dikirim,Tidak Ada,0
ORD4026061702300050,2025-02-08,Shopee,P004,Maru Flat Formal,Formal,5,199000,950112,44888,22770,Dikirim,Tidak Ada,0
ORD5312233392929831,2025-02-08,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,443197,54803,13435,Dikirim,Tersedia,47445
LAZ8039864301,2025-02-08,Lazada,P003,Maru Heels Profesional,Formal,1,389000,387589,1411,15561,Dikirim,Tidak Ada,0
BLI2056330079,2025-02-08,Blibli,P003,Maru Heels Profesional,Formal,2,389000,685957,92043,22968,Dikirim,Tidak Ada,0
TOP555515585563,2025-02-08,Tokopedia,P003,Maru Heels Profesional,Formal,3,389000,1095519,71481,25160,Dikirim,Tersedia,44286
ORD4819909598205599,2025-02-08,Shopee,P010,Maru Sport Flats,Olahraga,1,269000,169246,99754,25506,Dikirim,Tersedia,69041
ORD8113721958802871,2025-02-08,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2430981,64019,17132,Dikirim,Tidak Ada,0
ORD4748555144088579,2025-02-08,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,481097,16903,14918,Dikirim,Tidak Ada,0
ORD3338763275937019,2025-02-09,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,216149,62851,21410,Dikirim,Tersedia,45288
ORD2178472427019512,2025-02-09,Shopee,P008,Maru Glam Heels,Formal,3,479000,1404409,32591,27140,Dikirim,Tersedia,9682
ORD2927182617085457,2025-02-09,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1122519,74481,23328,Dikirim,Tersedia,10998
ORD7034998665070404,2025-02-09,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1070295,96705,10317,Dikirim,Tersedia,86356
TOP758067107369,2025-02-09,Tokopedia,P010,Maru Sport Flats,Olahraga,2,269000,494714,43286,28618,Dikirim,Tersedia,24990
LAZ3270926678,2025-02-09,Lazada,P002,Maru Loafer Elegan,Formal,3,279000,787168,49832,28904,Dikirim,Tidak Ada,0
ORD2512661619988623,2025-02-09,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,512896,45104,26384,Dikirim,Tidak Ada,0
ORD8909615686707546,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,1,319000,275574,43426,23345,Dikirim,Tidak Ada,0
BLI2261875586,2025-02-09,Blibli,P010,Maru Sport Flats,Olahraga,3,269000,787602,19398,29140,Dikirim,Tersedia,14640
TOP062272719863,2025-02-09,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,2,399000,750337,47663,22634,Dikirim,Tersedia,40663
ORD5487218478207609,2025-02-09,Shopee,P005,Maru Boots Petualangan,Outdoor,1,499000,456462,42538,23558,Dikirim,Tidak Ada,0
LAZ0035477675,2025-02-09,Lazada,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1582418,13582,19630,Dikirim,Tidak Ada,0
BLI4163914321,2025-02-09,Blibli,P006,Maru Sneakers Hike,Outdoor,5,359000,1755665,39335,22898,Dikirim,Tidak Ada,0
TOP095878109584,2025-02-09,Tokopedia,P005,Maru Boots Petualangan,Outdoor,1,499000,486638,12362,29277,Dikirim,Tidak Ada,0
TOP167723328019,2025-02-09,Tokopedia,P004,Maru Flat Formal,Formal,4,199000,711586,84414,20584,Dikirim,Tidak Ada,0
ORD7417850304857036,2025-02-09,Shopee,P004,Maru Flat Formal,Formal,5,199000,898091,96909,28876,Dikirim,Tersedia,51299
LAZ4388268805,2025-02-09,Lazada,P004,Maru Flat Formal,Formal,2,199000,318495,79505,14692,Dikirim,Tidak Ada,0
ORD2980674209439160,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,695202,51798,25713,Dikirim,Tidak Ada,0
TOP284533023606,2025-02-09,Tokopedia,P008,Maru Glam Heels,Formal,3,479000,1356618,80382,12206,Dikirim,Tersedia,3637
ORD5687632570718899,2025-02-09,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1077099,38901,22618,Dikirim,Tidak Ada,0
TOP323833286605,2025-02-09,Tokopedia,P010,Maru Sport Flats,Olahraga,4,269000,1041100,34900,15800,Dikirim,Tidak Ada,0
BLI0396801854,2025-02-09,Blibli,P001,Maru Slip-On Kasual,Kasual,1,249000,190684,58316,13753,Dikirim,Tidak Ada,0
LAZ4809072767,2025-02-09,Lazada,P008,Maru Glam Heels,Formal,1,479000,447058,31942,22220,Dikirim,Tidak Ada,0
LAZ4391055405,2025-02-09,Lazada,P003,Maru Heels Profesional,Formal,5,389000,1924905,20095,17660,Dikirim,Tidak Ada,0
ORD2420213610939283,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,990878,5122,22999,Dikirim,Tersedia,2374
TOP859573229501,2025-02-09,Tokopedia,P005,Maru Boots Petualangan,Outdoor,2,499000,956948,41052,18908,Dikirim,Tidak Ada,0
ORD2791538643409488,2025-02-09,Shopee,P003,Maru Heels Profesional,Formal,2,389000,708662,69338,24130,Dikirim,Tersedia,6831
ORD0129109536908185,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1177039,98961,17662,Dikirim,Tersedia,72542
LAZ7269443637,2025-02-09,Lazada,P002,Maru Loafer Elegan,Formal,2,279000,461676,96324,16009,Dikirim,Tersedia,53780
LAZ8839891263,2025-02-09,Lazada,P010,Maru Sport Flats,Olahraga,3,269000,762877,44123,15008,Dikirim,Tersedia,7177
ORD0248398730771281,2025-02-09,Shopee,P009,Maru Sneakers Olahraga,Olahraga,2,399000,761579,36421,11224,Dikirim,Tidak Ada,0
BLI9044613197,2025-02-09,Blibli,P001,Maru Slip-On Kasual,Kasual,4,249000,900067,95933,19014,Dikirim,Tidak Ada,0
ORD9033848446464779,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,5,249000,1187973,57027,22855,Dikirim,Tidak Ada,0
ORD4514808719964665,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,648497,98503,11081,Dikirim,Tidak Ada,0
ORD6337119363727453,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,950302,45698,28367,Dikirim,Tidak Ada,0
ORD0400758076522211,2025-02-09,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1941982,3018,12889,Dikirim,Tidak Ada,0
BLI6543309749,2025-02-09,Blibli,P002,Maru Loafer Elegan,Formal,2,279000,532294,25706,15447,Dikirim,Tidak Ada,0
LAZ8008991638,2025-02-09,Lazada,P002,Maru Loafer Elegan,Formal,5,279000,1365801,29199,17124,Dikirim,Tersedia,20015
ORD6590566164141861,2025-02-09,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1046517,30483,26734,Dikirim,Tidak Ada,0
BLI5773482724,2025-02-09,Blibli,P007,Maru Sandal Malam,Formal,2,319000,628587,9413,27377,Dikirim,Tidak Ada,0
LAZ4297746149,2025-02-09,Lazada,P005,Maru Boots Petualangan,Outdoor,2,499000,918158,79842,17215,Dikirim,Tersedia,43054
LAZ7536386461,2025-02-09,Lazada,P004,Maru Flat Formal,Formal,4,199000,754705,41295,16408,Dikirim,Tidak Ada,0
ORD8960935751567591,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,462894,35106,25796,Dikirim,Tersedia,4904
ORD1716022626147278,2025-02-09,Shopee,P004,Maru Flat Formal,Formal,4,199000,730503,65497,11197,Dikirim,Tidak Ada,0
ORD2321288340099168,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1211644,64356,15429,Dikirim,Tersedia,4645
TOP354364732892,2025-02-09,Tokopedia,P003,Maru Heels Profesional,Formal,3,389000,1148203,18797,12021,Dikirim,Tersedia,17353
TOP556544017021,2025-02-09,Tokopedia,P004,Maru Flat Formal,Formal,2,199000,369401,28599,25113,Dikirim,Tidak Ada,0
LAZ6938946904,2025-02-09,Lazada,P006,Maru Sneakers Hike,Outdoor,1,359000,290229,68771,25359,Dikirim,Tidak Ada,0
LAZ3057854852,2025-02-09,Lazada,P009,Maru Sneakers Olahraga,Olahraga,2,399000,732819,65181,15790,Dikirim,Tidak Ada,0
ORD7983295270108887,2025-02-09,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1470445,26555,20713,Dikirim,Tidak Ada,0
TOP237850910499,2025-02-09,Tokopedia,P007,Maru Sandal Malam,Formal,1,319000,279554,39446,27312,Dikirim,Tidak Ada,0
LAZ3732682487,2025-02-09,Lazada,P009,Maru Sneakers Olahraga,Olahraga,2,399000,739459,58541,24373,Dikirim,Tersedia,19662
BLI6988974939,2025-02-09,Blibli,P002,Maru Loafer Elegan,Formal,2,279000,469167,88833,28469,Dikirim,Tersedia,55282
ORD4294717930099340,2025-02-09,Shopee,P004,Maru Flat Formal,Formal,4,199000,759038,36962,18156,Dikirim,Tidak Ada,0
TOP609404773404,2025-02-09,Tokopedia,P003,Maru Heels Profesional,Formal,5,389000,1916030,28970,12710,Dikirim,Tersedia,21128
ORD7284929624705421,2025-02-09,Shopee,P004,Maru Flat Formal,Formal,3,199000,569255,27745,19889,Dikirim,Tersedia,6763
ORD0172355619352889,2025-02-09,Shopee,P008,Maru Glam Heels,Formal,3,479000,1400758,36242,15991,Dikirim,Tersedia,22698
TOP271365014678,2025-02-09,Tokopedia,P008,Maru Glam Heels,Formal,2,479000,878509,79491,27597,Dikirim,Tidak Ada,0
ORD7590164414327335,2025-02-09,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1065019,11981,15073,Dikirim,Tidak Ada,0
ORD1400711446882389,2025-02-09,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,488119,9881,20134,Dikirim,Tersedia,2686
TOP086488858689,2025-02-09,Tokopedia,P003,Maru Heels Profesional,Formal,5,389000,1896668,48332,11966,Dikirim,Tidak Ada,0
ORD8208289550257900,2025-02-09,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1556987,39013,27902,Dikirim,Tersedia,8251
ORD5193808432336642,2025-02-09,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,719388,87612,13412,Dikirim,Tersedia,38882
BLI2428288144,2025-02-09,Blibli,P001,Maru Slip-On Kasual,Kasual,2,249000,428284,69716,29762,Dikirim,Tidak Ada,0
ORD6444190994580847,2025-02-09,Shopee,P006,Maru Sneakers Hike,Outdoor,5,359000,1737881,57119,20185,Dikirim,Tersedia,21014
ORD4973425809843693,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,3,319000,902621,54379,24148,Dikirim,Tidak Ada,0
ORD5222235338200191,2025-02-09,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,812503,24497,24774,Dikirim,Tersedia,5248
LAZ6551445695,2025-02-09,Lazada,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1994075,925,15882,Dikirim,Tersedia,98
TOP812060921500,2025-02-09,Tokopedia,P007,Maru Sandal Malam,Formal,4,319000,1177980,98020,15491,Dikirim,Tidak Ada,0
ORD8582183368611990,2025-02-09,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1905736,90264,20814,Dikirim,Tersedia,59195
ORD2925983091181660,2025-02-09,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,656839,61161,25998,Dikirim,Tidak Ada,0
ORD2863292552372271,2025-02-09,Shopee,P008,Maru Glam Heels,Formal,2,479000,878038,79962,17677,Dikirim,Tidak Ada,0
TOP032521776490,2025-02-09,Tokopedia,P007,Maru Sandal Malam,Formal,2,319000,598102,39898,21888,Dikirim,Tersedia,33422
LAZ5730253960,2025-02-09,Lazada,P004,Maru Flat Formal,Formal,4,199000,743253,52747,29447,Dikirim,Tersedia,25864
ORD8548233220791483,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,3,319000,956698,302,17018,Dikirim,Tersedia,219
BLI6939039559,2025-02-09,Blibli,P006,Maru Sneakers Hike,Outdoor,3,359000,1047349,29651,10071,Dikirim,Tersedia,11760
LAZ7741073171,2025-02-09,Lazada,P007,Maru Sandal Malam,Formal,1,319000,239818,79182,15220,Dikirim,Tidak Ada,0
TOP646199690648,2025-02-09,Tokopedia,P005,Maru Boots Petualangan,Outdoor,3,499000,1426850,70150,12277,Dikirim,Tidak Ada,0
BLI3209831648,2025-02-09,Blibli,P004,Maru Flat Formal,Formal,5,199000,930119,64881,25007,Dikirim,Tersedia,19327
TOP522431624666,2025-02-09,Tokopedia,P001,Maru Slip-On Kasual,Kasual,4,249000,965539,30461,16955,Dikirim,Tersedia,20406
TOP202244392259,2025-02-09,Tokopedia,P004,Maru Flat Formal,Formal,2,199000,320737,77263,16600,Dikirim,Tidak Ada,0
ORD5771006726857073,2025-02-09,Shopee,P004,Maru Flat Formal,Formal,4,199000,735813,60187,23344,Dikirim,Tidak Ada,0
ORD5631999909972607,2025-02-09,Shopee,P008,Maru Glam Heels,Formal,3,479000,1386933,50067,18261,Dikirim,Tersedia,31076
ORD9896949270337712,2025-02-09,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,1006759,69241,17741,Dikirim,Tersedia,68484
TOP498792334903,2025-02-09,Tokopedia,P001,Maru Slip-On Kasual,Kasual,4,249000,933764,62236,12407,Dikirim,Tidak Ada,0
ORD0223895890322897,2025-02-09,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1858080,86920,15461,Dikirim,Tersedia,20274
ORD7333365856965934,2025-02-09,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1548318,47682,15410,Dikirim,Tidak Ada,0
TOP644532214030,2025-02-09,Tokopedia,P002,Maru Loafer Elegan,Formal,4,279000,1053855,62145,11695,Dikirim,Tidak Ada,0
LAZ9928374474,2025-02-09,Lazada,P007,Maru Sandal Malam,Formal,5,319000,1566357,28643,28244,Dikirim,Tersedia,8209
BLI9563190795,2025-02-09,Blibli,P007,Maru Sandal Malam,Formal,1,319000,268143,50857,23530,Dikirim,Tersedia,33833
TOP159192847988,2025-02-09,Tokopedia,P010,Maru Sport Flats,Olahraga,4,269000,1013839,62161,10771,Dikirim,Tidak Ada,0
LAZ5203179185,2025-02-09,Lazada,P006,Maru Sneakers Hike,Outdoor,4,359000,1359252,76748,18114,Dikirim,Tidak Ada,0
TOP705986888801,2025-02-09,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,229963,39037,22480,Dikirim,Tidak Ada,0
ORD0834374674090874,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1562707,32293,18078,Dikirim,Tersedia,23952
TOP853463464797,2025-02-09,Tokopedia,P004,Maru Flat Formal,Formal,1,199000,139563,59437,15080,Dikirim,Tidak Ada,0
LAZ3653737656,2025-02-09,Lazada,P006,Maru Sneakers Hike,Outdoor,5,359000,1695883,99117,26738,Dikirim,Tersedia,39058
ORD6267219325963564,2025-02-09,Shopee,P007,Maru Sandal Malam,Formal,2,319000,584347,53653,25788,Dikirim,Tersedia,4841
TOP715776361522,2025-02-09,Tokopedia,P007,Maru Sandal Malam,Formal,4,319000,1198071,77929,15790,Dikirim,Tidak Ada,0
ORD7871459344568344,2025-02-09,Shopee,P008,Maru Glam Heels,Formal,5,479000,2299274,95726,24599,Dikirim,Tersedia,50127
LAZ9081536155,2025-02-10,Lazada,P003,Maru Heels Profesional,Formal,3,389000,1106571,60429,14439,Dikirim,Tersedia,10702
ORD8495603204035571,2025-02-10,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1916019,28981,16174,Dikirim,Tidak Ada,0
TOP809998401947,2025-02-10,Tokopedia,P005,Maru Boots Petualangan,Outdoor,3,499000,1434712,62288,22050,Dikirim,Tersedia,1381
ORD1361022051544952,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,5,479000,2308831,86169,24417,Dikirim,Tidak Ada,0
LAZ0812848989,2025-02-10,Lazada,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1126164,70836,15511,Dikirim,Tidak Ada,0
ORD8284048891795788,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,949065,46935,15830,Dikirim,Tidak Ada,0
ORD9448040893657226,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,2,479000,929409,28591,16411,Dikirim,Tidak Ada,0
ORD1526296223388878,2025-02-10,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,682133,35867,10323,Dikirim,Tidak Ada,0
BLI6773746831,2025-02-10,Blibli,P004,Maru Flat Formal,Formal,1,199000,182245,16755,16281,Dikirim,Tersedia,8274
ORD8228159742707925,2025-02-10,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1262715,82285,26302,Dikirim,Tidak Ada,0
BLI7698985996,2025-02-10,Blibli,P004,Maru Flat Formal,Formal,4,199000,771476,24524,26276,Dikirim,Tersedia,4318
ORD5421744549717190,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,406896,91104,25394,Dikirim,Tidak Ada,0
ORD0629638545185535,2025-02-10,Shopee,P003,Maru Heels Profesional,Formal,2,389000,730150,47850,13584,Dikirim,Tidak Ada,0
LAZ7233838580,2025-02-10,Lazada,P010,Maru Sport Flats,Olahraga,2,269000,479886,58114,14666,Dikirim,Tersedia,49845
ORD4522781304108868,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1905698,89302,29230,Dikirim,Tersedia,888
ORD9506012147674557,2025-02-10,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1357750,78250,11345,Dikirim,Tidak Ada,0
ORD6084905556681326,2025-02-10,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1913944,31056,12863,Dikirim,Tidak Ada,0
ORD3395750678465642,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,3,249000,702788,44212,16480,Dikirim,Tidak Ada,0
ORD1660608237107307,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1107825,89175,26547,Dikirim,Tersedia,69582
ORD7339305188158406,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,363916,35084,22151,Dikirim,Tersedia,6477
BLI9329661498,2025-02-10,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,351148,47852,10073,Dikirim,Tersedia,35430
TOP269116198218,2025-02-10,Tokopedia,P008,Maru Glam Heels,Formal,5,479000,2319687,75313,24302,Dikirim,Tersedia,20173
BLI1960446482,2025-02-10,Blibli,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1987015,7985,20029,Dikirim,Tersedia,3942
TOP302287328652,2025-02-10,Tokopedia,P004,Maru Flat Formal,Formal,5,199000,926594,68406,25346,Dikirim,Tersedia,27962
ORD3306493542282587,2025-02-10,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,808631,28369,23465,Dikirim,Tidak Ada,0
ORD6450363746019922,2025-02-10,Shopee,P007,Maru Sandal Malam,Formal,2,319000,538441,99559,19880,Dikirim,Tersedia,17268
ORD2034024489797703,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1584641,11359,10970,Dikirim,Tidak Ada,0
ORD6300632385031774,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,437900,60100,21935,Dikirim,Tidak Ada,0
TOP146359686565,2025-02-10,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1553835,42165,15159,Dikirim,Tersedia,5933
BLI7190245243,2025-02-10,Blibli,P008,Maru Glam Heels,Formal,2,479000,880186,77814,23079,Dikirim,Tidak Ada,0
ORD1729485240099644,2025-02-10,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1483481,72519,29880,Dikirim,Tidak Ada,0
ORD8812834263966450,2025-02-10,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,794838,12162,13750,Dikirim,Tersedia,11414
TOP757928459233,2025-02-10,Tokopedia,P008,Maru Glam Heels,Formal,5,479000,2369755,25245,21728,Dikirim,Tersedia,1046
BLI5276908870,2025-02-10,Blibli,P004,Maru Flat Formal,Formal,5,199000,950706,44294,29653,Dikirim,Tersedia,23516
ORD9371567292965997,2025-02-10,Shopee,P007,Maru Sandal Malam,Formal,1,319000,257642,61358,25793,Dikirim,Tersedia,36671
ORD6041999805867152,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,5,479000,2338098,56902,22461,Dikirim,Tidak Ada,0
LAZ4124626552,2025-02-10,Lazada,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1535751,60249,21477,Dikirim,Tersedia,49740
ORD3620649878327025,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,316056,82944,26358,Dikirim,Tersedia,52705
TOP869318665685,2025-02-10,Tokopedia,P003,Maru Heels Profesional,Formal,2,389000,709276,68724,19200,Dikirim,Tidak Ada,0
ORD8965119047415340,2025-02-10,Shopee,P004,Maru Flat Formal,Formal,2,199000,317158,80842,29313,Dikirim,Tidak Ada,0
ORD4736737432256216,2025-02-10,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,737628,99372,25586,Dikirim,Tersedia,2836
ORD8273369171303286,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,2,479000,860188,97812,28355,Dikirim,Tersedia,68950
TOP480429771813,2025-02-10,Tokopedia,P007,Maru Sandal Malam,Formal,5,319000,1591051,3949,29862,Dikirim,Tidak Ada,0
ORD2853962520187290,2025-02-10,Shopee,P007,Maru Sandal Malam,Formal,2,319000,618415,19585,27728,Dikirim,Tidak Ada,0
LAZ3022436771,2025-02-10,Lazada,P001,Maru Slip-On Kasual,Kasual,4,249000,961306,34694,15074,Dikirim,Tersedia,32462
ORD1061400076072178,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,1,479000,436369,42631,21549,Dikirim,Tersedia,15860
TOP310495050789,2025-02-10,Tokopedia,P005,Maru Boots Petualangan,Outdoor,5,499000,2468261,26739,15339,Dikirim,Tersedia,565
ORD0171094490736181,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1562592,33408,27724,Dikirim,Tidak Ada,0
ORD3393403977640465,2025-02-10,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2408765,86235,10526,Dikirim,Tersedia,81303
TOP809891203681,2025-02-10,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1103062,93938,20797,Dikirim,Tersedia,31025
ORD5465534846030048,2025-02-10,Shopee,P003,Maru Heels Profesional,Formal,4,389000,1536664,19336,25816,Dikirim,Tersedia,11811
LAZ2876113708,2025-02-10,Lazada,P010,Maru Sport Flats,Olahraga,2,269000,450839,87161,14469,Dikirim,Tersedia,50293
ORD2725271467887152,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,483748,14252,23154,Dikirim,Tersedia,4710
ORD8201571868823868,2025-02-10,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1376113,59887,14549,Dikirim,Tidak Ada,0
LAZ1661734102,2025-02-10,Lazada,P010,Maru Sport Flats,Olahraga,1,269000,176429,92571,27301,Dikirim,Tidak Ada,0
BLI8788432365,2025-02-10,Blibli,P006,Maru Sneakers Hike,Outdoor,1,359000,285633,73367,10833,Dikirim,Tidak Ada,0
TOP408686024080,2025-02-10,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1979475,16525,19579,Dikirim,Tersedia,16304
ORD7282037960212912,2025-02-10,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1238029,37971,13003,Dikirim,Tersedia,15476
ORD5427042330324690,2025-02-10,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1548737,47263,19800,Dikirim,Tersedia,9289
ORD4347210988940430,2025-02-10,Shopee,P008,Maru Glam Heels,Formal,3,479000,1347542,89458,22683,Dikirim,Tidak Ada,0
TOP382135948664,2025-02-10,Tokopedia,P004,Maru Flat Formal,Formal,2,199000,320624,77376,28335,Dikirim,Tidak Ada,0
ORD9033497595201245,2025-02-10,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,252638,26362,10434,Dikirim,Tersedia,9627
LAZ0421645219,2025-02-10,Lazada,P004,Maru Flat Formal,Formal,5,199000,936816,58184,20472,Dikirim,Tersedia,17682
BLI6476247623,2025-02-10,Blibli,P004,Maru Flat Formal,Formal,1,199000,142564,56436,21440,Dikirim,Tidak Ada,0
LAZ5304925212,2025-02-10,Lazada,P006,Maru Sneakers Hike,Outdoor,2,359000,701874,16126,11668,Dikirim,Tersedia,5117
ORD3470919576070812,2025-02-10,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,920548,75452,25358,Dikirim,Tidak Ada,0
LAZ8415369372,2025-02-10,Lazada,P003,Maru Heels Profesional,Formal,3,389000,1092816,74184,27160,Dikirim,Tidak Ada,0
